Source,Target,Type
UCOGeU-1Fig3rrDjhm9Zs_wg,UC6107grRI4m0o2-emgoDnAA,Directed
UCOGeU-1Fig3rrDjhm9Zs_wg,UCoxcjq-8xIDTYp3uz647V5A,Directed
UCOGeU-1Fig3rrDjhm9Zs_wg,UC2C_jShtL725hvbm1arSV9w,Directed
UCOGeU-1Fig3rrDjhm9Zs_wg,UCUHW94eEFW7hkUMVaZz4eDg,Directed
UCOGeU-1Fig3rrDjhm9Zs_wg,UCHnyfMqiRRG1u-2MsSQLbXA,Directed
UCOGeU-1Fig3rrDjhm9Zs_wg,UC6nSFpj9HTCZ5t-N3Rm3-HA,Directed
UCOGeU-1Fig3rrDjhm9Zs_wg,UCFk__1iexL3T5gvGcMpeHNA,Directed
UCOGeU-1Fig3rrDjhm9Zs_wg,UCZdaZ6i5RRLvRo6s5q9SCUw,Directed
UCOGeU-1Fig3rrDjhm9Zs_wg,UCt_t6FwNsqr3WWoL6dFqG9w,Directed
UCUHW94eEFW7hkUMVaZz4eDg,UCeiYXex_fwgYDonaTcSIk6w,Directed
UCUHW94eEFW7hkUMVaZz4eDg,UCMnPZh6PyA5PSYoNt0cjuxg,Directed
UCUHW94eEFW7hkUMVaZz4eDg,UCUFOXx9UF0sqwtRrGxfy5ZA,Directed
UCUHW94eEFW7hkUMVaZz4eDg,UCspCdzaOYa7hW70w9rR-gzA,Directed
UCUHW94eEFW7hkUMVaZz4eDg,UCkyfHZ6bY2TjqbJhiH8Y2QQ,Directed
UCUHW94eEFW7hkUMVaZz4eDg,UCG8q-OixC0dwcNSUboVAYqg,Directed
UCUHW94eEFW7hkUMVaZz4eDg,UCivA7_KLKWo43tFcCkFvydw,Directed
UCUHW94eEFW7hkUMVaZz4eDg,UCTl0dASnxto6j2wlVs5Bs2Q,Directed
UCUHW94eEFW7hkUMVaZz4eDg,UCHnyfMqiRRG1u-2MsSQLbXA,Directed
UCUHW94eEFW7hkUMVaZz4eDg,UC2C_jShtL725hvbm1arSV9w,Directed
UCUHW94eEFW7hkUMVaZz4eDg,UC6107grRI4m0o2-emgoDnAA,Directed
UCUHW94eEFW7hkUMVaZz4eDg,UCOGeU-1Fig3rrDjhm9Zs_wg,Directed
UCUHW94eEFW7hkUMVaZz4eDg,UCX6b17PVsYBQ0ip5gyeme-Q,Directed
UCUHW94eEFW7hkUMVaZz4eDg,UCvBqzzvUBLCs8Y7Axb-jZew,Directed
UCUHW94eEFW7hkUMVaZz4eDg,UCoxcjq-8xIDTYp3uz647V5A,Directed
UCUHW94eEFW7hkUMVaZz4eDg,UC6nSFpj9HTCZ5t-N3Rm3-HA,Directed
UCC552Sd-3nyi_tk2BudLUzA,UCBOUrcXLnI271yax25aRZCw,Directed
UCC552Sd-3nyi_tk2BudLUzA,UCznHh6gk3ewFhaTZtdQFWWw,Directed
UC4a-Gbdw7vOaccHmFo40b9g,UC2ri4rEb8abnNwXvTjg5ARw,Directed
UC4a-Gbdw7vOaccHmFo40b9g,UC2d07Q-sl0KKN-0XCUnA1jQ,Directed
UC4a-Gbdw7vOaccHmFo40b9g,UCU0kWLAbhVGxXarmE3b8rHg,Directed
UC4a-Gbdw7vOaccHmFo40b9g,UCGQO3uUEXBLwDjNSlWFVMVQ,Directed
UC4a-Gbdw7vOaccHmFo40b9g,UCXj2oSzwg6G0iBjKg33joMQ,Directed
UCGaVdbSav8xWuFWTadK6loA,UCX6b17PVsYBQ0ip5gyeme-Q,Directed
UCGaVdbSav8xWuFWTadK6loA,UCmQThz1OLYt8mb2PU540LOA,Directed
UCGaVdbSav8xWuFWTadK6loA,UCBbnbBWJtwsf0jLGUwX5Q3g,Directed
UCGaVdbSav8xWuFWTadK6loA,UCabaQPYxxKepWUsEVQMT4Kw,Directed
UCGaVdbSav8xWuFWTadK6loA,UCZYTClx2T1of7BRZ86-8fow,Directed
UCGaVdbSav8xWuFWTadK6loA,UCrMePiHCWG4Vwqv3t7W9EFg,Directed
UCGaVdbSav8xWuFWTadK6loA,UCUdettijNYvLAm4AixZv4RA,Directed
UCGaVdbSav8xWuFWTadK6loA,UC1RVRAdiSH4qxjBgxm_plng,Directed
UCGaVdbSav8xWuFWTadK6loA,UCEozHN2uoprBmM2LSDDS7ew,Directed
UC07-dOwgza1IguKA86jqxNA,UCT7a_fVlSrjOs9jyvtH-uhA,Directed
UC07-dOwgza1IguKA86jqxNA,UCpNnv_kL4Jk8YG_VflnZpmg,Directed
UC07-dOwgza1IguKA86jqxNA,UCEFANWZOr1vqmhr5TzNEskw,Directed
UC07-dOwgza1IguKA86jqxNA,UCH_y4KNm2oGh2EyR4U19X4w,Directed
UC07-dOwgza1IguKA86jqxNA,UC6LJqxyUlipQDnD6qpbltgg,Directed
UC07-dOwgza1IguKA86jqxNA,UCDnssLRZPVLCecqun-V4AzQ,Directed
UC5t1Dmp9f-vHKyBkV0YDpRA,UCaKcxkbifcCNfT0YWHS_jfg,Directed
UC5t1Dmp9f-vHKyBkV0YDpRA,UCIgEvHlQF7ppfcxhjhChRCQ,Directed
UC5t1Dmp9f-vHKyBkV0YDpRA,UCmdvOqwm2gWfY2qUOjsLK0w,Directed
UCXxuHuBUEtU-EVt_jNC9Psg,UCO4-6tnGM2--Z7yX63bID8g,Directed
UCXxuHuBUEtU-EVt_jNC9Psg,UCj1vp76vtmOPWmol8VQCVgQ,Directed
UCd08ZkxIZtrxQcAt3FWr-5A,UCj1vp76vtmOPWmol8VQCVgQ,Directed
UCd08ZkxIZtrxQcAt3FWr-5A,UCXxuHuBUEtU-EVt_jNC9Psg,Directed
UCd08ZkxIZtrxQcAt3FWr-5A,UC1ZXhPG1oQQ1rIJDlIXbAAw,Directed
UCVNoiuhM5htUME42ciWqZ6A,UC2GLI6-_AJk14GSiL3XNsRw,Directed
UCVNoiuhM5htUME42ciWqZ6A,UCOLriJLYsYAYkzzTpJgfbdw,Directed
UCVNoiuhM5htUME42ciWqZ6A,UCZwO33gM_3hUuYKgl1_aZDQ,Directed
UCVNoiuhM5htUME42ciWqZ6A,UCBDsIIjcMs4XHvzqzZMqlJw,Directed
UCWKJAZQ7AU9UzuY8GAcpMew,UC3ZR8kjzs1pf6aH_SMiT3Pw,Directed
UCWKJAZQ7AU9UzuY8GAcpMew,UCtRkmSO4PrhJ4TzNOmFIwjw,Directed
UCJquYOG5EL82sKTfH9aMA9Q,UCcp-HjtmTMeIJ-0RrSHSGLA,Directed
UCh-PyMficPzVAihCJkFJVAA,UCHjcEVdMjIOOlVhtTRq4sDw,Directed
UCh-PyMficPzVAihCJkFJVAA,UCsT6uWNp0UUZMpa5zRZsdNQ,Directed
UCnfPOvdkVXD3mlZ0a4EiNjA,UCXoE1O1NB9HZO6eUhFZTAcQ,Directed
UCnfPOvdkVXD3mlZ0a4EiNjA,UCsXGd4MWlLwPiDEcy0gEJQQ,Directed
UCnfPOvdkVXD3mlZ0a4EiNjA,UCffqIj7ICiYccxNDPEEjHHg,Directed
UCnfPOvdkVXD3mlZ0a4EiNjA,UChA7F1X8qnwPPmn6zjyELOg,Directed
UCnfPOvdkVXD3mlZ0a4EiNjA,UCAYQ-UEPcQv3OIimdpOvYew,Directed
UCnfPOvdkVXD3mlZ0a4EiNjA,UCYaEHKGOzuLyuKKoVu47vGw,Directed
UCbp_cl19joUzabi_Qq-qEdg,UCyrWweKwZ3diWkfm80ftANw,Directed
UCj4fwpXgw-jyiZ4TPAdChbw,UCNI0qOojpkhsUtaQ4_2NUhQ,Directed
UCj4fwpXgw-jyiZ4TPAdChbw,UC5vHx2rPpI3PITVleKbpfcQ,Directed
UCG-iSMVtWbbwDDXgXXypARQ,UCsR06Qx_cG-gZudSJZUkDnw,Directed
UCG-iSMVtWbbwDDXgXXypARQ,UCTPDKMelGC1JTfrmUTQLi7g,Directed
UCG-iSMVtWbbwDDXgXXypARQ,UCBuPLYJvU5sSHdDJHNeUdsQ,Directed
UCG-iSMVtWbbwDDXgXXypARQ,UC4PNwYudiWDyY_KqkLcl61Q,Directed
UCG-iSMVtWbbwDDXgXXypARQ,UCrsu37b9aLLap4jnsEwiDxw,Directed
UCG-iSMVtWbbwDDXgXXypARQ,UCNI0qOojpkhsUtaQ4_2NUhQ,Directed
UCqud2JSlc2qY0EazWPQl9Ig,UCNI0qOojpkhsUtaQ4_2NUhQ,Directed
UCOu39JmhrPrPFhEn-hZ9ifw,UCesNt4_Z-Pm41RzpAClfVcg,Directed
UCmoXpGV2ndEPw4qILnhJ6og,UCesNt4_Z-Pm41RzpAClfVcg,Directed
UCwRH985XgMYXQ6NxXDo8npw,UCsXVk37bltHxD1rDPwtNM8Q,Directed
UCwRH985XgMYXQ6NxXDo8npw,UC8rKCy_tipwTEY3RdkNCKmw,Directed
UCwRH985XgMYXQ6NxXDo8npw,UCZcvCpFcLxOKGbMocVgLjEA,Directed
UCwRH985XgMYXQ6NxXDo8npw,UCCYb8bp7v9maNk5n3nfw-Lg,Directed
UCwRH985XgMYXQ6NxXDo8npw,UCzw2KK537iRgsrYnWaEMs8Q,Directed
UCwRH985XgMYXQ6NxXDo8npw,UCzMHLUJ8xTqDq6xsk0N5IdQ,Directed
UCwRH985XgMYXQ6NxXDo8npw,UCn5ASYdp7CzbFH2qtqjIJ9w,Directed
UCwRH985XgMYXQ6NxXDo8npw,UCIR1LQvYrHOWBpOGq5nFo0Q,Directed
UCZcvCpFcLxOKGbMocVgLjEA,UCsXVk37bltHxD1rDPwtNM8Q,Directed
UCZcvCpFcLxOKGbMocVgLjEA,UCwRH985XgMYXQ6NxXDo8npw,Directed
UCZcvCpFcLxOKGbMocVgLjEA,UCn5ASYdp7CzbFH2qtqjIJ9w,Directed
UCZcvCpFcLxOKGbMocVgLjEA,UC8rKCy_tipwTEY3RdkNCKmw,Directed
UCZcvCpFcLxOKGbMocVgLjEA,UCzw2KK537iRgsrYnWaEMs8Q,Directed
UCZcvCpFcLxOKGbMocVgLjEA,UCCYb8bp7v9maNk5n3nfw-Lg,Directed
UCZcvCpFcLxOKGbMocVgLjEA,UCzMHLUJ8xTqDq6xsk0N5IdQ,Directed
UCZcvCpFcLxOKGbMocVgLjEA,UCIR1LQvYrHOWBpOGq5nFo0Q,Directed
UCzMHLUJ8xTqDq6xsk0N5IdQ,UCwRH985XgMYXQ6NxXDo8npw,Directed
UCzMHLUJ8xTqDq6xsk0N5IdQ,UCsXVk37bltHxD1rDPwtNM8Q,Directed
UCzMHLUJ8xTqDq6xsk0N5IdQ,UCZcvCpFcLxOKGbMocVgLjEA,Directed
UCzMHLUJ8xTqDq6xsk0N5IdQ,UCzw2KK537iRgsrYnWaEMs8Q,Directed
UCzMHLUJ8xTqDq6xsk0N5IdQ,UCCYb8bp7v9maNk5n3nfw-Lg,Directed
UCzMHLUJ8xTqDq6xsk0N5IdQ,UCIR1LQvYrHOWBpOGq5nFo0Q,Directed
UCzMHLUJ8xTqDq6xsk0N5IdQ,UC8rKCy_tipwTEY3RdkNCKmw,Directed
UCzMHLUJ8xTqDq6xsk0N5IdQ,UCn5ASYdp7CzbFH2qtqjIJ9w,Directed
UCIR1LQvYrHOWBpOGq5nFo0Q,UCwRH985XgMYXQ6NxXDo8npw,Directed
UCIR1LQvYrHOWBpOGq5nFo0Q,UCsXVk37bltHxD1rDPwtNM8Q,Directed
UCIR1LQvYrHOWBpOGq5nFo0Q,UCZcvCpFcLxOKGbMocVgLjEA,Directed
UCIR1LQvYrHOWBpOGq5nFo0Q,UCzMHLUJ8xTqDq6xsk0N5IdQ,Directed
UCIR1LQvYrHOWBpOGq5nFo0Q,UCzw2KK537iRgsrYnWaEMs8Q,Directed
UCIR1LQvYrHOWBpOGq5nFo0Q,UCCYb8bp7v9maNk5n3nfw-Lg,Directed
UCIR1LQvYrHOWBpOGq5nFo0Q,UCn5ASYdp7CzbFH2qtqjIJ9w,Directed
UCIR1LQvYrHOWBpOGq5nFo0Q,UC8rKCy_tipwTEY3RdkNCKmw,Directed
UCzw2KK537iRgsrYnWaEMs8Q,UCwRH985XgMYXQ6NxXDo8npw,Directed
UCzw2KK537iRgsrYnWaEMs8Q,UCsXVk37bltHxD1rDPwtNM8Q,Directed
UCzw2KK537iRgsrYnWaEMs8Q,UCZcvCpFcLxOKGbMocVgLjEA,Directed
UCzw2KK537iRgsrYnWaEMs8Q,UCzMHLUJ8xTqDq6xsk0N5IdQ,Directed
UCzw2KK537iRgsrYnWaEMs8Q,UCCYb8bp7v9maNk5n3nfw-Lg,Directed
UCzw2KK537iRgsrYnWaEMs8Q,UCIR1LQvYrHOWBpOGq5nFo0Q,Directed
UCzw2KK537iRgsrYnWaEMs8Q,UC8rKCy_tipwTEY3RdkNCKmw,Directed
UCzw2KK537iRgsrYnWaEMs8Q,UCn5ASYdp7CzbFH2qtqjIJ9w,Directed
UCCYb8bp7v9maNk5n3nfw-Lg,UCwRH985XgMYXQ6NxXDo8npw,Directed
UCCYb8bp7v9maNk5n3nfw-Lg,UCsXVk37bltHxD1rDPwtNM8Q,Directed
UCCYb8bp7v9maNk5n3nfw-Lg,UCZcvCpFcLxOKGbMocVgLjEA,Directed
UCCYb8bp7v9maNk5n3nfw-Lg,UCzMHLUJ8xTqDq6xsk0N5IdQ,Directed
UCCYb8bp7v9maNk5n3nfw-Lg,UCzw2KK537iRgsrYnWaEMs8Q,Directed
UCCYb8bp7v9maNk5n3nfw-Lg,UCIR1LQvYrHOWBpOGq5nFo0Q,Directed
UCCYb8bp7v9maNk5n3nfw-Lg,UC8rKCy_tipwTEY3RdkNCKmw,Directed
UCCYb8bp7v9maNk5n3nfw-Lg,UCn5ASYdp7CzbFH2qtqjIJ9w,Directed
UCn5ASYdp7CzbFH2qtqjIJ9w,UCwRH985XgMYXQ6NxXDo8npw,Directed
UCn5ASYdp7CzbFH2qtqjIJ9w,UCsXVk37bltHxD1rDPwtNM8Q,Directed
UCn5ASYdp7CzbFH2qtqjIJ9w,UCZcvCpFcLxOKGbMocVgLjEA,Directed
UCn5ASYdp7CzbFH2qtqjIJ9w,UCIR1LQvYrHOWBpOGq5nFo0Q,Directed
UCn5ASYdp7CzbFH2qtqjIJ9w,UCzMHLUJ8xTqDq6xsk0N5IdQ,Directed
UCn5ASYdp7CzbFH2qtqjIJ9w,UCzw2KK537iRgsrYnWaEMs8Q,Directed
UCn5ASYdp7CzbFH2qtqjIJ9w,UCCYb8bp7v9maNk5n3nfw-Lg,Directed
UCn5ASYdp7CzbFH2qtqjIJ9w,UC8rKCy_tipwTEY3RdkNCKmw,Directed
UC8rKCy_tipwTEY3RdkNCKmw,UCwRH985XgMYXQ6NxXDo8npw,Directed
UC8rKCy_tipwTEY3RdkNCKmw,UCsXVk37bltHxD1rDPwtNM8Q,Directed
UC8rKCy_tipwTEY3RdkNCKmw,UCZcvCpFcLxOKGbMocVgLjEA,Directed
UC8rKCy_tipwTEY3RdkNCKmw,UCzMHLUJ8xTqDq6xsk0N5IdQ,Directed
UC8rKCy_tipwTEY3RdkNCKmw,UCCYb8bp7v9maNk5n3nfw-Lg,Directed
UC8rKCy_tipwTEY3RdkNCKmw,UCzw2KK537iRgsrYnWaEMs8Q,Directed
UC8rKCy_tipwTEY3RdkNCKmw,UCIR1LQvYrHOWBpOGq5nFo0Q,Directed
UC8rKCy_tipwTEY3RdkNCKmw,UCn5ASYdp7CzbFH2qtqjIJ9w,Directed
UCoEAZNXets3kgOay3ztTc5Q,UCI4a-FsNTN__G0VAxj2ujTg,Directed
UCoEAZNXets3kgOay3ztTc5Q,UCyS-VOHB3LddD700hP0XtmA,Directed
UC7eIxHHUPZaD7uREEa8CQ3w,UCyS-VOHB3LddD700hP0XtmA,Directed
UC7eIxHHUPZaD7uREEa8CQ3w,UCYf3OcCzB2KoE3p9-Z9stMQ,Directed
UC7eIxHHUPZaD7uREEa8CQ3w,UCz53e-ZYQXb91S_UuRRvWWA,Directed
UC7eIxHHUPZaD7uREEa8CQ3w,UCRmv431HzS7_rZP9w6yvUJw,Directed
UC7eIxHHUPZaD7uREEa8CQ3w,UC5_cOGjJLcGtAReRVqNctKw,Directed
UC7eIxHHUPZaD7uREEa8CQ3w,UCpianx5oihvYeLFqsLFmcoQ,Directed
UC7eIxHHUPZaD7uREEa8CQ3w,UCpH39b2-3Qr7HmpJw7PejLQ,Directed
UCYf3OcCzB2KoE3p9-Z9stMQ,UCyS-VOHB3LddD700hP0XtmA,Directed
UCYf3OcCzB2KoE3p9-Z9stMQ,UC7eIxHHUPZaD7uREEa8CQ3w,Directed
UCYf3OcCzB2KoE3p9-Z9stMQ,UCx-_VqUm2Lj1GJjNBLRUS2Q,Directed
UCp3koBkcAhvBa-98TvmZB2Q,UCz8QOKvQ0WW476fCehHiS1A,Directed
UC5ftZbVdju762l2VyC171uA,UCMgX40BE8NXzYAjwiGy5khg,Directed
UC5ftZbVdju762l2VyC171uA,UCNzIt2rpwadPI7p94XvLkuA,Directed
UC5ftZbVdju762l2VyC171uA,UCMHDCj8sLrTZHzvkTqZjISg,Directed
UC5ftZbVdju762l2VyC171uA,UCiIPiiSSWfLEztgkK0M4uNg,Directed
UC5ftZbVdju762l2VyC171uA,UCnEi3jXgzSrF9m-Gk_dAAQw,Directed
UC5ftZbVdju762l2VyC171uA,UCLjhtMys-2MJX-64_P0rJOQ,Directed
UC5ftZbVdju762l2VyC171uA,UCna3Qx48izx8ODR0fLMk0hA,Directed
UC5ftZbVdju762l2VyC171uA,UCiTprfhGqOt1asWbyIOeqdA,Directed
UC5ftZbVdju762l2VyC171uA,UCQEJSYLkfrmWAz9DG5hccPA,Directed
UCeWftFrrogEeTcrUmSpUk6Q,UCFpjTJ4v4T3nrK_aQyK5y7Q,Directed
UCeWftFrrogEeTcrUmSpUk6Q,UCiIPiiSSWfLEztgkK0M4uNg,Directed
UCeWftFrrogEeTcrUmSpUk6Q,UCNzIt2rpwadPI7p94XvLkuA,Directed
UCeWftFrrogEeTcrUmSpUk6Q,UCm_hLzz_bvWKdVFvIlCHbtQ,Directed
UCeWftFrrogEeTcrUmSpUk6Q,UCD9FWyIgb2RRJYecwAWlUWQ,Directed
UCeWftFrrogEeTcrUmSpUk6Q,UC8lXWl1rU5eHdoKPsFCHgEg,Directed
UCeWftFrrogEeTcrUmSpUk6Q,UCripRXFb6RekQ4AKC9VBssw,Directed
UCeWftFrrogEeTcrUmSpUk6Q,UC2Cl2g2xFTZoAEldxYVzQFg,Directed
UCeWftFrrogEeTcrUmSpUk6Q,UCMmaBzfCCwZ2KqaBJjkj0fw,Directed
UCeWftFrrogEeTcrUmSpUk6Q,UCvPXiKxH-eH9xq-80vpgmKQ,Directed
UCeWftFrrogEeTcrUmSpUk6Q,UCiRiQGCHGjDLT9FQXFW0I3A,Directed
UCeWftFrrogEeTcrUmSpUk6Q,UC82aziYdbBlV1prGBH336jQ,Directed
UCeWftFrrogEeTcrUmSpUk6Q,UCp9ZtilfKJds0iWytR_pnOQ,Directed
UCeWftFrrogEeTcrUmSpUk6Q,UCMk_WSPy3EE16aK5HLzCJzw,Directed
UCeWftFrrogEeTcrUmSpUk6Q,UCwO-UgquohXwoe7f0e6lMnw,Directed
UCeWftFrrogEeTcrUmSpUk6Q,UC510QYlOlKNyhy_zdQxnGYw,Directed
UCeWftFrrogEeTcrUmSpUk6Q,UCVFVvT2i_nQwaazoMm0n-dg,Directed
UCeWftFrrogEeTcrUmSpUk6Q,UC88WjsC0YhBqoeOJTvqTlDg,Directed
UCna3Qx48izx8ODR0fLMk0hA,UCLjhtMys-2MJX-64_P0rJOQ,Directed
UCna3Qx48izx8ODR0fLMk0hA,UCNzIt2rpwadPI7p94XvLkuA,Directed
UCna3Qx48izx8ODR0fLMk0hA,UC5ftZbVdju762l2VyC171uA,Directed
UCna3Qx48izx8ODR0fLMk0hA,UCMgX40BE8NXzYAjwiGy5khg,Directed
UCna3Qx48izx8ODR0fLMk0hA,UCQEJSYLkfrmWAz9DG5hccPA,Directed
UCna3Qx48izx8ODR0fLMk0hA,UCnq8ExjovJKv9YfW9dVMbFw,Directed
UCna3Qx48izx8ODR0fLMk0hA,UCnEi3jXgzSrF9m-Gk_dAAQw,Directed
UCMgX40BE8NXzYAjwiGy5khg,UC5ftZbVdju762l2VyC171uA,Directed
UCMgX40BE8NXzYAjwiGy5khg,UCQEJSYLkfrmWAz9DG5hccPA,Directed
UCMgX40BE8NXzYAjwiGy5khg,UCNzIt2rpwadPI7p94XvLkuA,Directed
UCMgX40BE8NXzYAjwiGy5khg,UCZfvS8kiUwuEvEui7Nnj8BQ,Directed
UCMgX40BE8NXzYAjwiGy5khg,UCna3Qx48izx8ODR0fLMk0hA,Directed
UCE0viBl2kEmnAgA0ZU7ozLg,UCiIPiiSSWfLEztgkK0M4uNg,Directed
UCgOqhYsIiQuj1HEIcOzwQdg,UCiIPiiSSWfLEztgkK0M4uNg,Directed
UCgOqhYsIiQuj1HEIcOzwQdg,UCXFKXo5oRUJp2jMqlmEHU3Q,Directed
UCLjhtMys-2MJX-64_P0rJOQ,UClaMV0oJoDvY8rEa0OoODPg,Directed
UCLjhtMys-2MJX-64_P0rJOQ,UCcp9suUNmaBm5LzNJrP86Wg,Directed
UCLjhtMys-2MJX-64_P0rJOQ,UCPg5pD4mvjJscDrQs1bOung,Directed
UCLjhtMys-2MJX-64_P0rJOQ,UCW-aVc4fLGKbjoQDfk7pAZQ,Directed
UCLjhtMys-2MJX-64_P0rJOQ,UCATPZDReaPj_r36Ln252Qwg,Directed
UCLjhtMys-2MJX-64_P0rJOQ,UCk97PzGQ7I9KTa9FZKKT1nQ,Directed
UCLjhtMys-2MJX-64_P0rJOQ,UCNzIt2rpwadPI7p94XvLkuA,Directed
UCLjhtMys-2MJX-64_P0rJOQ,UC5ftZbVdju762l2VyC171uA,Directed
UCLjhtMys-2MJX-64_P0rJOQ,UC9fTEyGWH79CHr17d4-d1Sg,Directed
UCLjhtMys-2MJX-64_P0rJOQ,UC-DBg0n94JRlxqTJe7V58fg,Directed
UCLjhtMys-2MJX-64_P0rJOQ,UCsuNpzHP4OJsZRq3DbMwcfA,Directed
UCLjhtMys-2MJX-64_P0rJOQ,UCAtmzEhyzKpr-q0UCNUb3qQ,Directed
UCLjhtMys-2MJX-64_P0rJOQ,UCiIPiiSSWfLEztgkK0M4uNg,Directed
UCLjhtMys-2MJX-64_P0rJOQ,UCna3Qx48izx8ODR0fLMk0hA,Directed
UCLjhtMys-2MJX-64_P0rJOQ,UCrZdRsLYdfEg8EIyhG1r48Q,Directed
UCEM8mimgOIJZK46kpKThl3Q,UCthUKUdCLSe0P-wyVLE9XeQ,Directed
UCEM8mimgOIJZK46kpKThl3Q,UCvmkLmnIN-Z0HJEObrlIcdg,Directed
UCtyqy6OSBEo7TcmtCOYD-gg,UCANa7EO3GwG7fzEMO-fVRWQ,Directed
UCtyqy6OSBEo7TcmtCOYD-gg,UCeQEKFH31vvD-InkTGSvCrA,Directed
UCtyqy6OSBEo7TcmtCOYD-gg,UCLi8qtd3QLvXCZLyobiodiw,Directed
UCtyqy6OSBEo7TcmtCOYD-gg,UCbAu-YXm8tGHJGuASiF_Yig,Directed
UCtyqy6OSBEo7TcmtCOYD-gg,UCtviQCw5W7mtTnoaj1SWz9w,Directed
UCtyqy6OSBEo7TcmtCOYD-gg,UCte83i8I4jBVfgSIuHR2drQ,Directed
UCtyqy6OSBEo7TcmtCOYD-gg,UCsVcVkaoIeJilVSKVB7Vnxw,Directed
UCljCD9VDAO7TWUCyb69SL-Q,UCi-5OZ2tYuwMLIcEyOsbdRA,Directed
UCljCD9VDAO7TWUCyb69SL-Q,UC7tHXQXWImq_0I3PCQ8Udaw,Directed
UCljCD9VDAO7TWUCyb69SL-Q,UCV_nOXaNjfVViN-NI1nb1Ig,Directed
UCljCD9VDAO7TWUCyb69SL-Q,UCZ18GNLRBNeq6Lh33Jk3e1g,Directed
UCljCD9VDAO7TWUCyb69SL-Q,UCh5XSbwOuVMVKA9QdXwdNJQ,Directed
UCljCD9VDAO7TWUCyb69SL-Q,UCSUyajSl8NgS-6l0Wv8JaaQ,Directed
UCljCD9VDAO7TWUCyb69SL-Q,UCDsO-0Yo5zpJk575nKXgMVA,Directed
UCljCD9VDAO7TWUCyb69SL-Q,UCey_c7U86mJGz1VJWH5CYPA,Directed
UCljCD9VDAO7TWUCyb69SL-Q,UCEL5p5IYp4WmVrL49EMfGEw,Directed
UC1zZE_kJ8rQHgLTVfobLi_g,UCQLJ4-yjsXMe3OKwqxJR1OA,Directed
UC1zZE_kJ8rQHgLTVfobLi_g,UCf9RdZvBJGQUjSCBMnXGAPQ,Directed
UCtwKon9qMt5YLVgQt1tvJKg,UCoxcjq-8xIDTYp3uz647V5A,Directed
UCtwKon9qMt5YLVgQt1tvJKg,UCtESv1e7ntJaLJYKIO1FoYw,Directed
UCtwKon9qMt5YLVgQt1tvJKg,UCvBqzzvUBLCs8Y7Axb-jZew,Directed
UCtwKon9qMt5YLVgQt1tvJKg,UCo-3ThNQmPmQSQL_L6Lx1_w,Directed
UCtESv1e7ntJaLJYKIO1FoYw,UCtwKon9qMt5YLVgQt1tvJKg,Directed
UCtESv1e7ntJaLJYKIO1FoYw,UCvBqzzvUBLCs8Y7Axb-jZew,Directed
UCtESv1e7ntJaLJYKIO1FoYw,UCoxcjq-8xIDTYp3uz647V5A,Directed
UCtESv1e7ntJaLJYKIO1FoYw,UC9-y-6csu5WGm29I7JiwpnA,Directed
UCtESv1e7ntJaLJYKIO1FoYw,UCCAgrIbwcJ67zIow1pNF30A,Directed
UCtESv1e7ntJaLJYKIO1FoYw,UCo-3ThNQmPmQSQL_L6Lx1_w,Directed
UC9-y-6csu5WGm29I7JiwpnA,UCoxcjq-8xIDTYp3uz647V5A,Directed
UC9-y-6csu5WGm29I7JiwpnA,UCvBqzzvUBLCs8Y7Axb-jZew,Directed
UC9-y-6csu5WGm29I7JiwpnA,UCtESv1e7ntJaLJYKIO1FoYw,Directed
UC9-y-6csu5WGm29I7JiwpnA,UCNGSLqZab4TkgY8cnJQxgtA,Directed
UC9-y-6csu5WGm29I7JiwpnA,UCIThl1QA8ICaoYT630pn4IA,Directed
UC9-y-6csu5WGm29I7JiwpnA,UCo-3ThNQmPmQSQL_L6Lx1_w,Directed
UC9-y-6csu5WGm29I7JiwpnA,UCCAgrIbwcJ67zIow1pNF30A,Directed
UCvBqzzvUBLCs8Y7Axb-jZew,UC9-y-6csu5WGm29I7JiwpnA,Directed
UCvBqzzvUBLCs8Y7Axb-jZew,UCtESv1e7ntJaLJYKIO1FoYw,Directed
UCvBqzzvUBLCs8Y7Axb-jZew,UCoxcjq-8xIDTYp3uz647V5A,Directed
UCvBqzzvUBLCs8Y7Axb-jZew,UCo-3ThNQmPmQSQL_L6Lx1_w,Directed
UCvBqzzvUBLCs8Y7Axb-jZew,UCCAgrIbwcJ67zIow1pNF30A,Directed
UCvBqzzvUBLCs8Y7Axb-jZew,UCWUq6teKH18Iwuh41D75sQg,Directed
UCvBqzzvUBLCs8Y7Axb-jZew,UCP16wb-IThCVvM8D-Xx8HXA,Directed
UCvBqzzvUBLCs8Y7Axb-jZew,UC4_HPD_v8Id82lnBrX7w7lg,Directed
UCvBqzzvUBLCs8Y7Axb-jZew,UCRwr1kxjL-8m1L6mQXB2zSQ,Directed
UCo-3ThNQmPmQSQL_L6Lx1_w,UCoxcjq-8xIDTYp3uz647V5A,Directed
UCo-3ThNQmPmQSQL_L6Lx1_w,UCvBqzzvUBLCs8Y7Axb-jZew,Directed
UCo-3ThNQmPmQSQL_L6Lx1_w,UCtESv1e7ntJaLJYKIO1FoYw,Directed
UCo-3ThNQmPmQSQL_L6Lx1_w,UCCAgrIbwcJ67zIow1pNF30A,Directed
